# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            4.678205177 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1190.405                  -77.834178020                  44.537657919                 429.839171934                -122.371835939
            1191.404                  -77.936940692                  44.574680258                 429.842773652                -122.511620950
            1192.404                  -78.039734422                  44.611702908                 429.846366390                -122.651437330
            1193.403                  -78.142559186                  44.648725866                 429.849950179                -122.791285052
            1194.403                  -78.245414958                  44.685749133                 429.853525049                -122.931164091
            1195.402                  -78.348301712                  44.722772707                 429.857091028                -123.071074419
            1196.402                  -78.451219422                  44.759796588                 429.860648146                -123.211016010
            1197.401                  -78.554168063                  44.796820775                 429.864196433                -123.350988837
            1198.401                  -78.657147609                  44.833845267                 429.867735918                -123.490992875
            1199.400                  -78.760158034                  44.870870063                 429.871266629                -123.631028097
            1200.400                  -78.863199314                  44.907895164                 429.874788595                -123.771094477
            1201.399                  -78.966271422                  44.944920567                 429.878301847                -123.911191989
            1202.399                  -79.069374333                  44.981946273                 429.881806411                -124.051320606
            1203.398                  -79.172508023                  45.018972280                 429.885302317                -124.191480303
            1204.398                  -79.275672465                  45.055998588                 429.888789592                -124.331671053
            1205.397                  -79.378867634                  45.093025195                 429.892268267                -124.471892830
            1206.397                  -79.482093506                  45.130052102                 429.895738367                -124.612145608
            1207.396                  -79.585350055                  45.167079308                 429.899199923                -124.752429362
            1208.396                  -79.688637255                  45.204106811                 429.902652961                -124.892744066
            1209.395                  -79.791955082                  45.241134612                 429.906097510                -125.033089693
            1210.395                  -79.895303510                  45.278162708                 429.909533596                -125.173466219
            1211.394                  -79.998682516                  45.315191100                 429.912961249                -125.313873616
            1212.394                  -80.102092072                  45.352219788                 429.916380495                -125.454311860
            1213.393                  -80.205532156                  45.389248769                 429.919791363                -125.594780925
            1214.393                  -80.309002741                  45.426278044                 429.923193878                -125.735280785
            1215.392                  -80.412503803                  45.463307611                 429.926588068                -125.875811414
            1216.392                  -80.516035317                  45.500337470                 429.929973961                -126.016372788
            1217.391                  -80.619597259                  45.537367621                 429.933351584                -126.156964880
            1218.391                  -80.723189603                  45.574398062                 429.936720962                -126.297587665
            1219.390                  -80.826812325                  45.611428793                 429.940082124                -126.438241118
            1220.390                  -80.930465400                  45.648459813                 429.943435095                -126.578925213
            1221.389                  -81.034148803                  45.685491122                 429.946779902                -126.719639925
            1222.389                  -81.137862511                  45.722522718                 429.950116572                -126.860385229
            1223.388                  -81.241606498                  45.759554602                 429.953445131                -127.001161100
            1224.388                  -81.345380740                  45.796586772                 429.956765605                -127.141967512
            1225.387                  -81.449185212                  45.833619227                 429.960078021                -127.282804439
            1226.387                  -81.553019891                  45.870651967                 429.963382403                -127.423671858
            1227.386                  -81.656884751                  45.907684992                 429.966678779                -127.564569743
            1228.386                  -81.760779768                  45.944718300                 429.969967174                -127.705498068
            1229.385                  -81.864704919                  45.981751891                 429.973247613                -127.846456810
            1230.385                  -81.968660178                  46.018785765                 429.976520123                -127.987445942
            1231.384                  -82.072645521                  46.055819919                 429.979784728                -128.128465441
            1232.384                  -82.176660925                  46.092854355                 429.983041455                -128.269515280
            1233.383                  -82.280706365                  46.129889071                 429.986290327                -128.410595436
            1234.383                  -82.384781817                  46.166924066                 429.989531372                -128.551705884
            1235.382                  -82.488887258                  46.203959340                 429.992764613                -128.692846598
            1236.382                  -82.593022662                  46.240994892                 429.995990076                -128.834017554
            1237.381                  -82.697188005                  46.278030722                 429.999207785                -128.975218728
            1238.381                  -82.801383265                  46.315066829                 430.002417766                -129.116450094
            1239.380                  -82.905608417                  46.352103211                 430.005620042                -129.257711629
            1240.380                  -83.009863437                  46.389139870                 430.008814639                -129.399003307
            1241.379                  -83.114148302                  46.426176803                 430.012001582                -129.540325105
            1242.379                  -83.218462987                  46.463214010                 430.015180893                -129.681676997
            1243.378                  -83.322807469                  46.500251490                 430.018352599                -129.823058959
            1244.378                  -83.427181723                  46.537289244                 430.021516722                -129.964470967
            1245.377                  -83.531585727                  46.574327270                 430.024673288                -130.105912997
            1246.377                  -83.636019457                  46.611365567                 430.027822319                -130.247385024
            1247.376                  -83.740482889                  46.648404135                 430.030963841                -130.388887024
            1248.376                  -83.844975999                  46.685442974                 430.034097876                -130.530418972
            1249.375                  -83.949498764                  46.722482082                 430.037224449                -130.671980845
            1250.375                  -84.054051160                  46.759521459                 430.040343583                -130.813572619
            1251.374                  -84.158633165                  46.796561104                 430.043455302                -130.955194269
            1252.374                  -84.263244754                  46.833601017                 430.046559628                -131.096845771
            1253.373                  -84.367885904                  46.870641197                 430.049656587                -131.238527101
            1254.373                  -84.472556591                  46.907681644                 430.052746200                -131.380238235
            1255.372                  -84.577256793                  46.944722356                 430.055828491                -131.521979149
            1256.372                  -84.681986487                  46.981763333                 430.058903482                -131.663749820
            1257.371                  -84.786745648                  47.018804575                 430.061971198                -131.805550223
            1258.371                  -84.891534254                  47.055846081                 430.065031661                -131.947380335
            1259.370                  -84.996352281                  47.092887851                 430.068084893                -132.089240131
            1260.370                  -85.101199706                  47.129929883                 430.071130918                -132.231129589
            1261.369                  -85.206076507                  47.166972176                 430.074169757                -132.373048684
            1262.369                  -85.310982660                  47.204014732                 430.077201435                -132.514997392
            1263.368                  -85.415918142                  47.241057548                 430.080225972                -132.656975690
            1264.368                  -85.520882930                  47.278100624                 430.083243391                -132.798983555
            1265.367                  -85.625877002                  47.315143960                 430.086253715                -132.941020962
            1266.367                  -85.730900333                  47.352187555                 430.089256966                -133.083087889
            1267.366                  -85.835952902                  47.389231409                 430.092253166                -133.225184311
            1268.366                  -85.941034686                  47.426275520                 430.095242337                -133.367310206
            1269.365                  -86.046145661                  47.463319888                 430.098224501                -133.509465549
            1270.365                  -86.151285805                  47.500364513                 430.101199679                -133.651650318
            1271.364                  -86.256455095                  47.537409393                 430.104167894                -133.793864489
            1272.364                  -86.361653509                  47.574454529                 430.107129167                -133.936108039
            1273.363                  -86.466881024                  47.611499920                 430.110083519                -134.078380944
            1274.363                  -86.572137616                  47.648545565                 430.113030973                -134.220683181
            1275.362                  -86.677423264                  47.685591464                 430.115971550                -134.363014728
            1276.362                  -86.782737945                  47.722637615                 430.118905270                -134.505375560
            1277.361                  -86.888081637                  47.759684019                 430.121832156                -134.647765656
            1278.361                  -86.993454316                  47.796730675                 430.124752228                -134.790184991
            1279.360                  -87.098855961                  47.833777582                 430.127665508                -134.932633542
            1280.360                  -87.204286548                  47.870824740                 430.130572016                -135.075111288
            1281.359                  -87.309746057                  47.907872147                 430.133471774                -135.217618204
            1282.359                  -87.415234463                  47.944919804                 430.136364802                -135.360154267
            1283.358                  -87.520751746                  47.981967710                 430.139251121                -135.502719456
            1284.358                  -87.626297882                  48.019015864                 430.142130752                -135.645313746
            1285.357                  -87.731872849                  48.056064267                 430.145003715                -135.787937116
            1286.357                  -87.837476626                  48.093112916                 430.147870031                -135.930589541
